,user_id,gender,home_country,home_city,months_since_sign_up,has_children,is_married,is_family,age,age_group,avg_days_from_res_to_trip,total_number_of_sessions,total_number_of_page_clicks,total_session_duration_in_minutes,total_trips,total_discounted_trips,total_hotel_discounted_trips,total_flight_discounted_trips,total_cancelled_trips,total_flights,return_flights,total_hotel_res,total_paid_for_flights_before_disc,avg_paid_for_flights_before_disc,total_paid_for_flights_after_disc,avg_paid_for_flights_after_disc,total_disc_for_flights,avg_disc_for_flight,avg_disc_perc_for_flight,avg_disc_perc_for_hotel,total_paid_for_hotels_before_disc,avg_paid_for_hotels_before_disc,total_paid_for_hotels_after_disc,avg_paid_for_hotels_after_disc,total_disc_for_hotels,avg_disc_for_hotels,avg_num_of_rooms_per_hotel_res,avg_num_of_nights_per_hotel_res,tot_num_of_nights_for_hotel_res,num_of_diff_hotels_stayed,num_of_diff_hotel_groups_stayed,num_of_diff_hotel_cities_stayed,num_of_diff_flight_dest,num_of_diff_airlines,num_of_diff_routes,avg_num_of_seats_booked_per_flight,tot_num_of_seats_booked_for_flights,tot_number_of_checked_bags_for_flights,avg_of_checked_bags_for_flights,tot_flight_distance_km,tot_flight_dist_km,avg_flight_dist_km,booking_rate_per_session_segmentation,budget_segmentation,flyer_segmentation,customer_value,ads_per_km,discount_flight_proportion,bargain_hunter_index,avg_session_dur_min,segment
2491,535081,0,0,knoxville,28,0,1,0,40,31-40,7.5,8,116,14.39,4,3,2,1,0,4,2,4,408.26,204.13,408.26,204.13,0.0,0.0,0.03,0.02,4524,1131.0,4516.8,1129.2,7.2,1.8,1.5,4.5,18,4,4,3,2,2,4,1.0,2,2,1.0,4530.244316824384,4543.0296439046615,2271.5148219523307,Rare Booker,Moderate Budget,Rare Flyer,1231.265,0.0898651411063888,0.25,0.0006739885582979,1.79875,3
2492,535099,1,0,buffalo,28,0,0,0,38,31-40,8.4,8,181,22.44,5,0,0,0,0,10,5,5,1761.31,352.26,1761.31,352.26,0.0,0.0,0.0,0.0,2319,463.8,2319.0,463.8,0.0,0.0,1.0,2.8,14,5,4,5,5,4,5,1.0,5,6,1.2,20760.12291504377,20710.4650763134,4142.093015262681,Rare Booker,Low Budget,Frequent Flyer,816.062,0.0850444446085575,0.0,0.0,2.805,3
2493,535135,0,1,winnipeg,28,0,1,0,49,41-50,11.0,8,134,16.61,4,3,1,3,0,6,3,4,708.98,236.33,708.98,236.33,0.0,0.0,0.06,0.01,3997,999.25,3997.0,999.25,0.0,0.0,1.0,4.75,19,4,3,4,3,3,4,1.0,3,1,0.33,7457.867676339194,7373.904745046126,2457.9682483487086,Rare Booker,Moderate Budget,Regular Flyer,1176.495,0.0961471600885949,0.75,0.0043266222039867,2.07625,3
2494,535136,1,0,new york,28,0,0,0,28,26-30,7.666666666666665,8,185,22.81,3,2,1,2,0,6,3,3,1005.75,335.25,935.191,311.73,70.559,23.52,0.04,0.02,1220,406.67,1220.0,406.67,0.0,0.0,1.0,2.67,8,3,3,3,3,2,3,1.0,3,1,0.33,11604.018891376498,11534.827868819304,3844.942622939768,Occasional Booker,Low Budget,Regular Flyer,718.397,0.0810754187782886,0.6666666666666666,0.002162011167421,2.85125,1
2495,535149,0,0,baton rouge,28,1,0,0,57,50+,6.0,8,120,14.88,1,3,2,2,0,2,1,1,272.85,272.85,272.85,272.85,0.0,0.0,0.04,0.05,244,244.0,207.4,207.4,36.6,36.6,1.0,2.0,2,1,1,1,1,1,1,1.0,1,2,2.0,2909.903631935274,2932.1162692002854,2932.1162692002854,Frequent Booker,Low Budget,Rare Flyer,480.25,0.0930556550113948,2.0,0.0074444524009115,1.86,1
2496,535155,0,0,nashville,28,0,1,0,55,50+,5.0,8,82,10.21,1,1,0,1,0,2,1,1,595.66,595.66,595.66,595.66,0.0,0.0,0.02,0.0,144,144.0,144.0,144.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,6354.991169696402,6883.570646131523,6883.570646131523,Frequent Booker,Low Budget,Rare Flyer,739.66,0.0865335783740017,1.0,0.00173067156748,1.27625,1
2497,535177,0,1,toronto,28,0,0,0,40,31-40,8.0,8,152,18.99,2,3,2,1,0,4,2,2,1025.53,512.77,946.939,473.47,78.591,39.3,0.08,0.08,4562,2281.0,3705.2,1852.6,856.8,428.4,1.5,4.5,9,2,2,2,2,2,2,1.5,3,2,1.0,7157.145611873204,7141.285824430985,3570.6429122154923,Occasional Booker,High Budget,Rare Flyer,2326.0695,0.1326006300938741,0.5,0.0053040252037549,2.37375,0
2498,535189,1,0,memphis,28,1,1,1,50,41-50,7.5,8,103,12.88,2,2,1,1,0,4,2,2,553.81,276.91,553.81,276.91,0.0,0.0,0.03,0.02,1016,508.0,1016.0,508.0,0.0,0.0,1.5,1.5,3,2,2,2,2,2,2,1.5,3,1,0.5,4166.184438633201,4268.176631374355,2134.0883156871773,Occasional Booker,Low Budget,Rare Flyer,784.905,0.1297532993196846,0.5,0.0019462994897952,1.61,1
2499,535229,1,0,new york,28,0,0,0,42,41-50,9.33333333333333,8,188,23.46,3,4,2,3,0,6,3,3,893.15,297.72,867.3785,289.13,25.7715,8.59,0.06,0.03,2120,706.67,2078.35,692.78,41.65,13.88,1.0,4.33,13,3,3,3,3,3,3,1.0,3,0,0.0,10232.80599467151,9919.02442581413,3306.341475271377,Occasional Booker,Low Budget,Regular Flyer,981.9095,0.0874459485897281,1.0,0.0052467569153836,2.9325,1
2500,535266,0,1,edmonton,28,1,1,1,47,41-50,159.5,9,99,12.2,2,2,2,0,0,2,1,1,8945.15,8945.15,8945.15,8945.15,0.0,0.0,0.0,0.05,1192,1192.0,1192.0,1192.0,0.0,0.0,1.0,4.0,4,1,1,1,1,1,2,4.0,4,3,3.0,25977.190764672567,30904.99217174405,30904.99217174405,Occasional Booker,Luxury Budget,Rare Flyer,5068.575,0.28944029334453,0.0,0.0,1.3555555555555556,3
2501,535311,0,0,houston,28,1,1,1,44,41-50,6.5,9,118,14.78,2,1,1,0,0,4,2,1,753.17,376.59,753.17,376.59,0.0,0.0,0.0,0.04,2223,2223.0,2223.0,2223.0,0.0,0.0,1.0,9.0,9,1,1,1,2,2,2,1.0,2,0,0.0,8318.483962567456,8729.395318069366,4364.697659034683,Occasional Booker,High Budget,Rare Flyer,1488.085,0.0862797447654798,0.0,0.0,1.6422222222222222,1
2502,535341,0,0,tulsa,28,0,1,0,49,41-50,8.666666666666666,9,174,21.32,3,1,1,0,0,6,3,3,941.32,313.77,941.32,313.77,0.0,0.0,0.0,0.05,2559,853.0,2559.0,853.0,0.0,0.0,1.67,5.67,17,3,3,3,3,2,3,1.67,5,0,0.0,7322.629658909655,7668.554263188774,2556.184754396258,Occasional Booker,Moderate Budget,Regular Flyer,1166.7733333333333,0.1227506473441287,0.0,0.0,2.368888888888889,3
2503,535365,0,0,los angeles,28,1,0,0,31,31-40,10.5,8,124,15.5,2,1,0,1,0,4,2,2,247.96,123.98,247.96,123.98,0.0,0.0,0.03,0.0,594,297.0,594.0,297.0,0.0,0.0,1.0,3.0,6,2,2,2,2,1,2,1.0,2,1,0.5,2574.5190555887907,2558.637810637644,1279.318905318822,Occasional Booker,Low Budget,Rare Flyer,420.98,0.0969109418179845,0.5,0.0014536641272697,1.9375,1
2504,535398,1,0,omaha,28,0,0,0,42,41-50,9.666666666666666,8,122,15.23,3,2,1,2,0,6,3,3,877.53,292.51,856.065,285.36,21.465,7.16,0.04,0.03,1650,550.0,1650.0,550.0,0.0,0.0,1.33,3.67,11,3,3,3,3,2,3,1.33,4,2,0.67,7974.413337213959,7943.115597438892,2647.705199146297,Occasional Booker,Low Budget,Regular Flyer,835.355,0.1077744607262195,0.6666666666666666,0.0028739856193658,1.90375,1
2505,535441,1,1,calgary,28,1,1,1,48,41-50,8.25,8,146,18.1,4,1,0,2,0,8,4,4,1730.2,432.55,1730.2,432.55,0.0,0.0,0.02,0.0,2464,616.0,2464.0,616.0,0.0,0.0,1.25,3.0,12,4,3,4,4,3,4,1.25,5,2,0.5,17691.089041318235,17096.26084364901,4274.065210912253,Rare Booker,Moderate Budget,Regular Flyer,1048.55,0.1012034161050333,0.5,0.0010120341610503,2.2625,3
2506,535447,0,1,ottawa,28,0,1,0,54,50+,7.4,9,165,20.45,5,2,0,2,0,8,3,5,1777.78,355.56,1573.315,314.66,204.465,40.89,0.08,0.0,5550,1110.0,5550.0,1110.0,0.0,0.0,1.4,2.2,11,5,4,5,5,5,5,1.4,7,6,1.2,17087.437154158113,16787.58421740695,3357.5168434813904,Rare Booker,Moderate Budget,Regular Flyer,1424.663,0.0937189639453089,0.4,0.0029990068462498,2.2722222222222226,3
2507,535459,1,0,lincoln,28,0,0,0,30,26-30,8.0,8,170,20.96,4,2,1,1,0,6,3,3,651.39,217.13,637.178,212.39,14.212,4.74,0.02,0.02,1437,479.0,1437.0,479.0,0.0,0.0,1.0,2.67,8,3,3,3,3,3,4,1.0,3,0,0.0,7592.058593772794,7497.097670482253,2499.032556827418,Rare Booker,Low Budget,Regular Flyer,518.5445,0.0849899558476758,0.25,0.0004249497792384,2.62,1
2508,535473,0,0,chicago,28,0,1,0,61,50+,253.0,8,103,12.77,1,1,0,1,0,2,1,0,4332.96,4332.96,4332.96,4332.96,0.0,0.0,0.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,2.0,2,1,1.0,24078.152866802127,27494.39699024008,27494.39699024008,Frequent Booker,Luxury Budget,Rare Flyer,4332.96,0.1575942909945654,1.0,0.0047278287298369,1.59625,1
2509,535495,0,0,corpus christi,28,1,1,1,44,41-50,6.0,8,134,16.57,3,1,0,1,0,4,2,3,949.46,474.73,949.46,474.73,0.0,0.0,0.03,0.0,2352,784.0,2352.0,784.0,0.0,0.0,1.0,2.67,8,3,3,3,2,2,3,1.0,2,2,1.0,10016.837226841031,10528.493405787674,5264.246702893837,Occasional Booker,Moderate Budget,Rare Flyer,1100.4866666666667,0.0901800441341462,0.3333333333333333,0.0009018004413415,2.07125,1
2510,535497,0,0,chicago,28,1,0,0,36,31-40,0.0,8,55,6.96,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.87,2
2511,535502,0,0,columbus,28,1,0,0,41,41-50,5.666666666666666,9,116,14.27,3,1,0,2,0,5,2,3,441.92,147.31,441.92,147.31,0.0,0.0,0.03,0.0,1846,615.33,1846.0,615.33,0.0,0.0,1.33,1.67,5,3,3,3,3,3,3,1.33,4,2,0.67,5117.674358771107,5028.223672278383,1676.0745574261275,Occasional Booker,Low Budget,Regular Flyer,762.64,0.0878878961642845,0.6666666666666666,0.0017577579232856,1.5855555555555556,1
2512,535553,0,1,london,28,0,0,0,42,41-50,8.5,9,179,22.22,2,1,0,1,0,4,2,2,708.37,354.19,708.37,354.19,0.0,0.0,0.03,0.0,1012,506.0,1012.0,506.0,0.0,0.0,1.0,4.0,8,2,2,2,2,2,2,1.0,2,1,0.5,8534.966020294665,8164.601473993814,4082.300736996907,Occasional Booker,Low Budget,Rare Flyer,860.185,0.0867611238902873,0.5,0.0013014168583543,2.468888888888889,1
2513,535595,0,0,atlanta,28,1,1,1,54,50+,116.0,8,121,15.03,2,2,1,1,0,4,2,1,11558.99,5779.5,11558.99,5779.5,0.0,0.0,0.01,0.03,1956,1956.0,1956.0,1956.0,0.0,0.0,1.0,6.0,6,1,1,1,2,2,2,3.0,6,4,2.0,28103.04165641458,32439.559627625385,16219.779813812693,Occasional Booker,Luxury Budget,Rare Flyer,6757.495,0.356323887644776,0.5,0.0017816194382238,1.87875,3
2514,535600,0,0,los angeles,28,0,0,0,39,31-40,7.666666666666665,8,118,14.54,3,1,0,1,0,4,2,2,379.79,189.9,379.79,189.9,0.0,0.0,0.02,0.0,3236,1618.0,3236.0,1618.0,0.0,0.0,2.0,6.0,12,2,2,2,2,2,3,1.0,2,0,0.0,4748.744846891724,4681.834742815843,2340.9173714079216,Occasional Booker,Moderate Budget,Rare Flyer,1205.263333333333,0.0811199072292712,0.3333333333333333,0.0005407993815285,1.8175,1
2515,535610,0,0,kansas city,28,0,1,0,39,31-40,9.33333333333333,8,111,13.76,3,2,2,0,0,4,2,3,464.97,232.49,464.97,232.49,0.0,0.0,0.0,0.02,521,173.67,508.1,169.37,12.9,4.3,1.0,2.0,6,3,3,3,2,2,3,1.0,2,2,1.0,5057.013268013696,5096.087232219266,2548.043616109633,Occasional Booker,Low Budget,Rare Flyer,324.3566666666666,0.0912405888698873,0.0,0.0,1.72,1
2516,535625,0,1,hamilton,28,1,0,0,30,26-30,42.0,8,189,23.39,5,0,0,0,0,9,4,4,904.59,180.92,904.59,180.92,0.0,0.0,0.0,0.0,1636,409.0,1636.0,409.0,0.0,0.0,1.0,2.25,9,4,4,4,5,4,5,1.0,5,3,0.6,10113.695175467765,11056.607698758362,2211.3215397516724,Rare Booker,Low Budget,Regular Flyer,508.118,0.0818144248802084,0.0,0.0,2.92375,3
2517,535637,0,1,calgary,28,0,0,0,33,31-40,9.0,8,89,11.23,3,1,1,0,0,2,1,3,539.85,539.85,539.85,539.85,0.0,0.0,0.0,0.05,939,313.0,939.0,313.0,0.0,0.0,1.0,3.67,11,3,3,3,1,1,3,1.0,1,0,0.0,6554.22353993793,6081.9520958869225,6081.9520958869225,Occasional Booker,Low Budget,Rare Flyer,492.95,0.0887626195485965,0.0,0.0,1.40375,1
2518,535644,0,0,nashville,28,0,1,0,49,41-50,8.5,10,196,24.06,4,2,2,0,0,7,3,4,1083.65,270.91,1083.65,270.91,0.0,0.0,0.0,0.03,1804,451.0,1735.2,433.8,68.8,17.2,1.0,2.5,10,4,4,3,3,3,3,1.0,4,1,0.25,11066.201451905075,11415.378276305391,2853.8445690763483,Occasional Booker,Low Budget,Regular Flyer,704.7125,0.094928961070813,0.0,0.0,2.406,3
2519,535682,0,0,los angeles,28,0,0,0,20,18-25,0.0,8,59,7.38,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.9225,2
2520,535686,0,1,windsor,28,0,1,0,59,50+,6.333333333333333,9,213,90.6,3,2,1,2,1,6,3,3,774.17,258.06,741.242,247.08,32.928,10.98,0.04,0.02,4821,1607.0,4821.0,1607.0,0.0,0.0,1.67,2.67,8,3,3,2,2,3,2,1.67,5,2,0.67,5908.639505925308,5997.605001830317,1999.201667276772,Occasional Booker,Moderate Budget,Regular Flyer,1854.0806666666665,0.1235896661707117,0.6666666666666666,0.0032957244312189,10.066666666666666,1
2521,535701,0,0,san jose,28,0,0,0,40,31-40,10.0,8,80,9.78,1,1,0,2,0,2,1,1,1629.24,1629.24,1629.24,1629.24,0.0,0.0,0.12,0.0,1082,1082.0,1082.0,1082.0,0.0,0.0,2.0,1.0,1,1,1,1,1,1,1,2.0,2,0,0.0,8249.587121099936,8542.056017052277,8542.056017052277,Frequent Booker,High Budget,Rare Flyer,2711.24,0.1907315986628502,2.0,0.045775583679084,1.2225,1
2522,535702,0,0,new york,28,1,1,1,44,41-50,8.4,8,205,25.36,5,1,1,0,0,9,4,5,1963.57,392.71,1963.57,392.71,0.0,0.0,0.0,0.04,9929,1985.8,9929.0,1985.8,0.0,0.0,1.0,3.8,19,5,5,4,4,3,4,1.0,5,3,0.6,21535.2439038796,20718.062835677574,4143.612567135516,Rare Booker,High Budget,Regular Flyer,2378.514,0.0947757527126827,0.0,0.0,3.17,3
2523,535706,0,0,los angeles,28,1,0,0,56,50+,9.0,8,100,12.48,1,2,1,2,0,2,1,1,311.77,311.77,187.06200000000004,187.06,124.70799999999996,124.71,0.17,0.02,153,153.0,153.0,153.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3482.0438939531905,3504.4484140136783,3504.4484140136783,Frequent Booker,Low Budget,Rare Flyer,340.062,0.0533784430245774,2.0,0.0181486706283563,1.56,1
2524,535734,0,0,stockton,28,0,0,0,42,41-50,7.0,8,105,13.07,2,1,1,0,0,4,2,2,875.2,437.6,875.2,437.6,0.0,0.0,0.0,0.06,490,245.0,490.0,245.0,0.0,0.0,1.0,2.0,4,2,2,2,2,2,2,1.0,2,0,0.0,9689.319735940004,9358.62208684826,4679.31104342413,Occasional Booker,Low Budget,Rare Flyer,682.6,0.093518040570302,0.0,0.0,1.63375,1
2525,535737,0,1,edmonton,28,0,0,0,23,18-25,0.0,8,69,8.6,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.075,2
2526,535746,0,0,new orleans,28,0,1,0,44,41-50,10.0,8,123,15.33,3,3,0,3,0,4,2,3,1000.22,500.11,826.174,413.09,174.046,87.02,0.09,0.0,1804,601.33,1804.0,601.33,0.0,0.0,1.0,4.33,13,3,3,3,2,2,3,1.0,2,2,1.0,11489.198858704583,12050.425868684804,6025.212934342402,Occasional Booker,Moderate Budget,Rare Flyer,876.7246666666665,0.0685597346519479,1.0,0.0061703761186753,1.91625,1
2527,535747,0,0,new york,28,0,0,0,28,26-30,9.0,8,71,8.89,2,1,1,0,0,2,1,2,98.16,98.16,98.16,98.16,0.0,0.0,0.0,0.05,3626,1813.0,3310.1,1655.05,315.9,157.95,1.5,8.5,17,2,2,2,1,1,2,1.0,1,0,0.0,1086.184676129677,1086.266351032469,1086.266351032469,Occasional Booker,Moderate Budget,Rare Flyer,1704.13,0.0903645776256452,0.0,0.0,1.11125,0
2528,535791,0,0,orlando,28,0,1,0,43,41-50,5.5,8,88,10.85,2,1,0,1,0,4,2,2,1119.35,559.68,1034.245,517.12,85.105,42.55,0.03,0.0,3175,1587.5,3175.0,1587.5,0.0,0.0,2.0,3.5,7,2,2,2,2,2,2,2.0,4,1,0.5,6167.406437825016,6216.211290096064,3108.105645048032,Occasional Booker,High Budget,Rare Flyer,2104.6225,0.1663786753271729,0.5,0.0024956801299075,1.35625,1
2529,535795,0,0,dallas,28,1,1,1,56,50+,5.2,8,166,20.52,5,3,1,2,0,10,5,5,1734.52,346.9,1698.355,339.67,36.165,7.23,0.04,0.01,2392,478.4,2322.8,464.56,69.2,13.84,1.0,2.8,14,5,4,5,5,4,5,1.0,5,4,0.8,20620.291264133604,21613.898883254693,4322.779776650938,Rare Booker,Low Budget,Frequent Flyer,804.231,0.0785769846140899,0.4,0.0012572317538254,2.565,3
2530,535878,0,0,phoenix,28,0,0,0,54,50+,6.25,10,113,14.05,4,3,1,3,0,6,3,4,2240.54,746.85,2184.209,728.07,56.331,18.78,0.06,0.03,7311,1827.75,7311.0,1827.75,0.0,0.0,1.25,7.25,29,4,3,4,3,3,4,1.33,4,3,1.0,19741.135345514907,20617.212603820182,6872.404201273394,Occasional Booker,High Budget,Regular Flyer,2373.80225,0.1059410426604072,0.75,0.0047673469197183,1.405,3
2531,535879,0,0,new york,28,1,1,1,41,41-50,9.2,8,144,17.92,5,1,1,0,0,8,4,5,1671.25,417.81,1671.25,417.81,0.0,0.0,0.0,0.02,7500,1500.0,6884.7,1376.94,615.3,123.06,1.0,3.6,18,5,5,5,4,2,5,1.0,4,2,0.5,18421.970202791457,17807.093318376134,4451.773329594033,Rare Booker,Moderate Budget,Regular Flyer,1711.19,0.0938530489013242,0.0,0.0,2.24,3
2532,535885,0,0,new york,28,0,1,0,46,41-50,7.333333333333333,8,111,13.71,3,2,1,2,0,2,1,3,66.3,66.3,66.3,66.3,0.0,0.0,0.09,0.01,4828,1609.33,4828.0,1609.33,0.0,0.0,1.33,7.0,21,3,3,3,1,1,3,1.0,1,0,0.0,684.3638179168478,678.5101040435475,678.5101040435475,Occasional Booker,Moderate Budget,Rare Flyer,1631.4333333333332,0.0977140938725723,0.6666666666666666,0.0058628456323543,1.71375,0
2533,535896,0,0,indianapolis,28,1,1,1,43,41-50,7.5,8,114,14.22,2,2,1,3,0,4,2,2,802.83,401.42,802.83,401.42,0.0,0.0,0.03,0.01,319,159.5,319.0,159.5,0.0,0.0,1.0,1.0,2,2,2,2,2,2,2,1.0,2,1,0.5,9387.75611815184,9245.312938393918,4622.656469196959,Occasional Booker,Low Budget,Rare Flyer,560.915,0.0868364332662022,1.5,0.0039076394969791,1.7775,1
2534,535905,0,0,new york,28,0,0,0,34,31-40,7.0,8,293,139.23,1,1,0,3,1,2,1,1,615.87,615.87,615.87,615.87,0.0,0.0,0.07,0.0,1065,1065.0,1065.0,1065.0,0.0,0.0,1.0,3.0,3,1,1,1,1,1,1,1.0,1,1,1.0,6124.409239819319,5838.542031542809,5838.542031542809,Frequent Booker,Moderate Budget,Rare Flyer,1680.87,0.1054835259680847,3.0,0.0221515404532977,17.40375,1
2535,535906,0,0,new york,28,0,0,0,36,31-40,9.0,8,142,17.57,5,3,0,3,0,6,3,5,928.74,309.58,866.807,288.94,61.933,20.64,0.04,0.0,4873,974.6,4873.0,974.6,0.0,0.0,1.0,5.0,25,5,5,5,3,3,5,1.0,3,1,0.33,10484.309125050915,10259.863523719749,3419.954507906583,Rare Booker,Moderate Budget,Regular Flyer,1147.9614,0.0844852368646065,0.6,0.0020276456847505,2.19625,3
2536,535912,0,0,austin,28,0,0,0,42,41-50,7.2,8,123,15.11,5,1,0,1,0,9,4,5,1582.26,316.45,1582.26,316.45,0.0,0.0,0.03,0.0,1879,375.8,1879.0,375.8,0.0,0.0,1.0,2.2,11,5,4,4,4,4,4,1.0,5,1,0.2,17278.620139295428,17982.097726085274,3596.4195452170547,Rare Booker,Low Budget,Regular Flyer,692.252,0.087990846457515,0.2,0.0005279450787451,1.88875,3
2537,535942,0,0,boston,28,1,1,1,46,41-50,9.5,8,106,13.27,2,2,1,2,0,4,2,2,1362.52,681.26,1362.52,681.26,0.0,0.0,0.02,0.01,857,428.5,857.0,428.5,0.0,0.0,1.0,3.5,7,2,2,2,2,2,2,1.0,2,1,0.5,16454.17733703016,16718.52255263454,8359.26127631727,Occasional Booker,Moderate Budget,Rare Flyer,1109.76,0.0814976320850368,1.0,0.0016299526417007,1.65875,1
2538,535983,0,0,honolulu,28,1,0,0,52,50+,5.0,8,120,14.89,1,1,0,2,0,2,1,0,1301.14,1301.14,1301.14,1301.14,0.0,0.0,0.07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,1,1.0,14521.05446537504,16090.523752734927,16090.523752734927,Frequent Booker,Moderate Budget,Rare Flyer,1301.14,0.0808637443997958,2.0,0.0113209242159714,1.86125,1
2539,535994,0,0,chicago,28,1,0,0,27,26-30,10.0,8,108,13.39,1,2,1,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,1705,1705.0,1619.75,1619.75,85.25,85.25,1.0,11.0,11,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1619.75,0.0,3.0,0.0,1.67375,2
2540,536000,1,1,edmonton,28,0,0,0,32,31-40,6.666666666666666,8,356,143.43,3,0,0,0,1,6,3,3,1546.44,515.48,1546.44,515.48,0.0,0.0,0.0,0.0,1070,356.67,1070.0,356.67,0.0,0.0,1.0,2.33,7,3,3,3,3,3,3,1.0,3,1,0.33,17118.398377832833,16298.60384516632,5432.867948388773,Occasional Booker,Low Budget,Regular Flyer,872.1466666666665,0.0948817466017881,0.0,0.0,17.92875,3
2541,536016,0,0,oakland,28,1,1,1,37,31-40,7.5,8,95,11.92,2,2,2,0,0,4,2,1,1448.22,724.11,1448.22,724.11,0.0,0.0,0.0,0.06,2016,2016.0,2016.0,2016.0,0.0,0.0,2.0,7.0,7,1,1,1,1,2,1,1.5,3,0,0.0,11843.634414292974,12260.846906973858,6130.423453486929,Occasional Booker,High Budget,Rare Flyer,1732.11,0.1181174523251135,0.0,0.0,1.49,1
2542,536034,0,1,halifax,28,1,1,1,57,50+,12.0,8,133,16.74,2,0,0,0,0,2,1,2,649.73,649.73,649.73,649.73,0.0,0.0,0.0,0.0,2349,1174.5,2349.0,1174.5,0.0,0.0,1.0,5.0,10,2,2,2,1,1,2,1.0,1,0,0.0,6952.005699064897,6448.391853022046,6448.391853022046,Occasional Booker,Moderate Budget,Rare Flyer,1499.365,0.1007584549464845,0.0,0.0,2.0925,1
2543,536035,1,0,new york,28,0,0,0,30,26-30,6.0,8,111,13.7,2,2,1,3,0,4,2,2,976.68,488.34,976.68,488.34,0.0,0.0,0.1,0.03,838,419.0,838.0,419.0,0.0,0.0,1.5,2.0,4,2,2,2,2,2,2,1.5,3,1,0.5,5939.5488061054375,5702.9164598738,2851.4582299369,Occasional Booker,Low Budget,Rare Flyer,907.34,0.1712597417254842,1.5,0.0256889612588226,1.7125,1
2544,536039,0,0,norfolk,28,1,0,0,38,31-40,8.0,8,310,133.76,5,2,1,2,1,6,3,3,2495.66,831.89,2490.9145,830.3,4.7455,1.58,0.03,0.02,10686,3562.0,10686.0,3562.0,0.0,0.0,2.33,6.33,19,3,3,2,2,3,4,1.67,5,1,0.33,14041.234719466129,13832.26394609389,4610.754648697964,Rare Booker,Luxury Budget,Regular Flyer,2635.3829,0.1800800295387229,0.4,0.0021609603544646,16.72,0
2545,536050,0,1,toronto,28,0,0,0,31,31-40,5.0,8,140,17.43,3,1,1,0,0,6,3,3,952.98,317.66,952.98,317.66,0.0,0.0,0.0,0.01,1151,383.67,1142.3,380.77,8.7,2.9,1.0,1.67,5,3,3,2,2,2,2,1.0,3,4,1.33,9859.858553577604,9446.787417593066,3148.929139197689,Occasional Booker,Low Budget,Regular Flyer,698.4266666666666,0.1008787387578166,0.0,0.0,2.17875,1
2546,536058,0,0,philadelphia,28,0,1,0,45,41-50,8.5,8,98,12.2,2,2,1,2,0,2,1,2,410.74,410.74,410.74,410.74,0.0,0.0,0.1,0.03,7063,3531.5,6372.6,3186.3,690.4,345.2,1.0,5.5,11,2,2,2,1,1,2,1.0,1,1,1.0,4337.171971780528,4144.81024646162,4144.81024646162,Occasional Booker,Luxury Budget,Rare Flyer,3391.67,0.0990974195623658,1.0,0.0099097419562365,1.525,0
2547,536066,0,0,rochester,28,0,0,0,43,41-50,7.666666666666665,9,149,18.46,3,2,1,3,0,6,3,3,1005.02,335.01,1005.02,335.01,0.0,0.0,0.02,0.02,1583,527.67,1583.0,527.67,0.0,0.0,1.33,2.67,8,3,3,3,3,2,3,1.33,4,1,0.33,10059.401321510011,9799.036802881215,3266.345600960405,Occasional Booker,Low Budget,Regular Flyer,862.6733333333333,0.102563141685976,1.0,0.0020512628337195,2.051111111111111,1
2548,536086,0,0,miami,28,1,1,1,56,50+,7.333333333333333,8,117,14.36,3,2,0,2,0,6,3,3,2498.61,832.87,2385.03,795.01,113.58,37.86,0.05,0.0,1564,521.33,1564.0,521.33,0.0,0.0,1.33,1.33,4,3,3,3,3,2,3,1.33,4,2,0.67,20006.81839475582,20806.41216852873,6935.470722842911,Occasional Booker,Moderate Budget,Regular Flyer,1316.3433333333332,0.1146295661492055,0.6666666666666666,0.0038209855383068,1.795,3
